season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2026,TB,QB,QB,16.0,DEV,Easton Stick,Easton,Stick,1995-09-09,73.0,224,North Dakota State,00-0035282,3120590,af291d43-a51f-44ce-b8ac-430ec68c78c8,31998,13627,29466,SticEa00,20953,6185,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rspxeh6kxzfr7ftkcywh",,1,REG,P07,Easton,STI420937,47949,32005354-4942-0937-5f54-4fc08152f18e,2019,2019,LAC,166.0,30.0
2026,TB,DL,DE,95.0,ACT,Elijah Roberts,Elijah,Roberts,2001-12-24,76.0,295,SMU; Miami,00-0040183,4690795,5ab83529-db28-47c6-80a7-6d42401ddb51,,18675,122222,RobeEl01,26178,12671,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/konvzhfxyunroyoihh4m",,1,REG,A01,Elijah,ROB134912,58362,3200524f-4213-4912-d3df-666b69add8d7,2025,2025,TB,157.0,24.0
2026,TB,DL,NT,92.0,ACT,Elijah Simmons,Elijah,Simmons,2001-07-26,73.0,313,Tennessee,00-0040384,4430478,,,18701,98915,SimmEl00,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dnimueujvnjhpcj7xpti",,1,REG,A01,Elijah,SIM172038,58825,32005349-4d17-2038-6440-8b89afa0a765,2025,2025,,,25.0
2026,TB,WR,WR,2.0,ACT,Emeka Egbuka,Emeka,Egbuka,2002-10-14,73.0,205,Ohio State,00-0040129,4567750,00cea287-1fa0-4584-803f-59f546ef8722,,18549,145055,EgbuEm01,26092,12514,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z224kbzs62rjuykc0vha",,1,REG,A01,Emeka,EGB519113,58221,32004547-4251-9113-2459-a72f5ed777af,2025,2025,TB,19.0,23.0
2026,TB,WR,WR,83.0,DEV,Eric Rivers Jr.,Eric,Rivers,2002-09-17,70.0,176,Georgia Tech; Florida International; Memphis,00-0041257,4713277,b76fe5d0-4265-11f1-968b-73d52a22bbb8,,19323,144279,RiveEr00,26846,13316,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/goritmogduir5z46j8v1",,1,REG,P01,Eric,RIV458622,63325,32005249-5645-8622-3bd9-824406e19439,2026,2026,,,23.0
2026,TB,LS,LS,86.0,ACT,Evan Deckers,Evan,Deckers,1999-02-23,75.0,244,Duke,00-0038817,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktw6cswbixds9apgamdw",,1,REG,A01,Evan,DEC497404,56537,32004445-4349-7404-de13-761d2789118a,2023,2023,,,27.0
2026,TB,WR,WR,85.0,DEV,Garrett Greene,Garrett,Greene,2001-10-12,71.0,201,West Virginia,00-0040419,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ryxqb4ioarar7jduttfu",,1,REG,P01,Garrett,GRE453435,58863,32004752-4545-3435-64c8-a89965741ce0,2025,2025,,,24.0
2026,TB,OL,C,62.0,ACT,Graham Barton,Graham,Barton,2002-06-01,77.0,311,Duke,00-0039905,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jbvrm3jvgbcjjc1yd5qx",,1,REG,A01,Graham,BAR768688,57147,32004241-5276-8688-5a6e-aadc714bdd3c,2024,2024,TB,26.0,24.0
2026,TB,OL,G,61.0,DEV,Henry Lutovsky,Henry,Lutovsky,2003-01-22,78.0,320,Nebraska,00-0041255,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cctn8p66br2fainucxk3",,1,REG,P01,Henry,LUT403555,63323,32004c55-5440-3555-a37e-1f4e21b247df,2026,2026,,,23.0
2026,TB,DB,FS,35.0,DEV,Ifeatu Melifonwu,Ifeatu,Melifonwu,1999-05-02,75.0,213,Syracuse,00-0036993,4240401,8c348caf-34d8-44a8-a781-fee8064ae258,33489,15261,56203,MeliIf00,22910,7680,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftt7jc1nr0hmf1xmzyh2",,1,REG,P07,Ifeatu,MEL074151,53530,32004d45-4c07-4151-7404-66cf8eab0e1f,2021,2021,DET,101.0,27.0
2026,TB,DB,FS,36.0,DEV,JJ Roberts,Josiah,Roberts,2001-09-22,72.0,184,Marshall,00-0040425,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bgwp7cyxeadn8uzkyitj",,1,REG,P01,J.J.,ROB217552,58869,3200524f-4221-7552-9bef-0417916b5dc3,2025,2025,,,24.0
2026,TB,DB,CB,25.0,ACT,Jacob Parrish,Jacob,Parrish,2004-02-29,70.0,198,Kansas State,00-0040143,4912847,5c292ee4-9ffa-4ee3-afe6-d7ce5001b003,,18591,157777,ParrJa01,26035,12605,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xspc6ojezhpflx0jorx4",,1,REG,A01,Jacob,PAR674843,58289,32005041-5267-4843-a152-d47e7453a745,2025,2025,TB,84.0,22.0
2026,TB,WR,WR,11.0,ACT,Jalen McMillan,Jalen,McMillan,2001-12-07,73.0,186,Washington,00-0039855,4430834,c2b25795-8c63-425a-8790-f6d626dbf0d3,40954,17763,131905,McMiJa01,25098,11618,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s8tlj5wsi6cq8kjhp06v",,1,REG,A01,Jalen,MCM472299,57213,32004d43-4d47-2299-41b9-9748c436ab7f,2024,2024,TB,92.0,24.0
2026,TB,QB,QB,10.0,ACT,Jalon Daniels,Jalon,Daniels,2002-10-29,72.0,219,Kansas,00-0041251,4596472,3d900120-419b-11f1-ab8f-75a26d456118,,19292,122555,DaniJa03,25877,13425,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwhfl6i5drktwjvslfpn",,1,REG,A01,Jalon,DAN558971,63319,32004441-4e55-8971-8e75-51da45d96e77,2026,2026,,,23.0
2026,TB,LB,ILB,48.0,DEV,Javin Wright,Javin,Wright,2000-03-19,76.0,230,Nebraska,00-0041424,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh2wh6vdhruwdgevzlbr",,1,REG,P01,Javin,WRI395796,63685,32005752-4939-5796-e9e5-96a2c634ab03,2026,2026,,,26.0
2026,TB,DL,DT,93.0,DEV,Jayson Jones,Jayson,Jones,2001-10-29,78.0,340,Auburn; Oregon,00-0040105,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i5gbqapwffbs1dez8ami",,1,REG,P01,Jayson,JON449923,58539,32004a4f-4e44-9923-23d0-02ef131812e5,2025,2025,,,24.0
2026,TB,WR,WR,39.0,CUT,Jha'Quan Jackson,Jha'quan,Jackson,2000-05-15,69.0,185,Tulane,00-0039392,4427575,bcb054df-47e9-411c-8c9d-eef1a9a25487,41065,17972,101135,JackJh00,25132,11808,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xzqucxk9wawtcmyocqr9",,1,REG,W03,Jha'Quan,JAC241006,57302,32004a41-4324-1006-280b-0745621b4191,2024,2024,TEN,182.0,26.0
2026,TB,LB,ILB,30.0,CUT,John Bullock,John,Bullock,2001-04-22,72.0,230,Nebraska,00-0040416,4569563,574e4ef0-2324-11f0-b336-c9f528e63216,,19056,101601,BullJo01,26360,12790,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1k4zct0clpt2rup9s0r",,1,REG,W03,John,BUL520976,58860,32004255-4c52-0976-ee11-88581efe02e1,2025,2025,,,25.0
2026,TB,DB,CB,32.0,RES,Josh Hayes,Josh,Hayes,1999-04-24,72.0,189,Kansas State; Virginia; North Dakota State,00-0039051,4248533,95242131-623b-41d0-8898-9d6f71da56f7,,17409,66798,HayeJo01,24480,10999,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qytktb1ertsh8rzwq08k",,1,REG,R48,Josh,HAY248997,56046,32004841-5924-8997-25df-72c0bfa2cc7c,2023,2023,TB,181.0,27.0
2026,TB,RB,RB,18.0,DEV,Josh Williams,Joshua,Williams,2000-06-09,68.0,210,LSU,00-0040429,4568024,bfb346f0-2318-11f0-81b8-b7cb2fd8d89b,,17919,99171,WillJo011,25302,12787,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c2zxbiz8153usfggosvv",,1,REG,P01,Josh,WIL388436,58874,32005749-4c38-8436-49dc-8fa81a0fbe59,2025,2025,,,26.0
2026,TB,DL,DT,96.0,CUT,Josiah Green,Josiah,Green,,,285,,00-0041254,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iwx5ia2fgf7fafimf4ls",,1,REG,W03,Josiah,GRE296266,63322,32004752-4529-6266-9f09-9d3ae6265243,2026,2026,,,
2026,TB,LB,ILB,45.0,ACT,Josiah Trotter,Josiah,Trotter,2005-04-15,74.0,237,Missouri,00-0041502,4870998,58320436-f09f-41b8-9179-4076cd3e136b,,19256,173191,TrotJo00,26921,13379,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqikte2lgczxdun64akq",,1,REG,A01,Josiah,TRO474324,62668,32005452-4f47-4324-c143-3e3f9ccc0c32,2026,2026,TB,46.0,21.0
2026,TB,OL,T,77.0,ACT,Justin Skule,Justin,Skule,1996-11-23,78.0,318,Vanderbilt,00-0034989,,,,,,,,,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kij3ym32lb7c7utwrs4j",,1,REG,A01,Justin,SKU559740,47966,3200534b-5555-9740-62a2-639344521e0a,2019,2019,SF,183.0,29.0
2026,TB,WR,WR,19.0,ACT,Kameron Johnson,Kameron,Johnson,2002-03-17,70.0,170,Barton College,00-0039589,5097554,94c41960-0712-11ef-b01e-875e1e5d6ffb,,18307,165866,JohnKa01,25642,11994,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ms7auybbkq1nwbd2ev0d",,1,REG,A01,Kameron,JOH398825,57709,32004a4f-4839-8825-b3b0-38d1e8a7a49c,2024,2024,,,24.0
2026,TB,DB,CB,22.0,ACT,Keionte Scott,Keionte,Scott,2001-08-11,72.0,193,Miami; Auburn; Snow,00-0041057,5093694,,,19591,163644,ScotKe01,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vysxl6mkg0xgfjdgscj1",,1,REG,A01,Keionte,SCO432585,62738,32005343-4f43-2585-f692-5683bc517865,2026,2026,TB,116.0,25.0
2026,TB,TE,TE,81.0,CUT,Kenny Fletcher Jr.,Kenny,Fletcher,,,252,,00-0041252,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkvuyl1uu3e21tet01iz",,1,REG,W03,Kenny,FLE751582,63320,3200464c-4575-1582-2678-32e97e919682,2026,2026,,,
2026,TB,RB,RB,1.0,ACT,Kenny Gainwell,Kenneth,Gainwell,1999-03-14,69.0,191,Memphis,00-0036919,4371733,e2a5882a-dcc1-4800-889f-3b957b21834f,33538,15222,77737,GainKe00,22562,7567,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eo62l8ec8e3lzt86ihth",,1,REG,A01,Kenneth,GAI606964,53579,32004741-4960-6964-7702-692656fad861,2021,2021,PHI,150.0,27.0
2026,TB,DB,SS,38.0,ACT,Kevin Knowles,Kevin,Knowles,2003-04-09,71.0,190,Florida State,00-0040089,4602648,,,19003,143885,KnowKe00,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkgx12iv1iqeygpifh9l",,1,REG,A01,Kevin,KNO366523,58523,32004b4e-4f36-6523-3e23-693fd9929178,2025,2025,,,23.0
2026,TB,TE,TE,41.0,ACT,Ko Kieft,Ko,Kieft,1998-01-20,77.0,265,Minnesota,00-0037311,4034779,f96b8338-4ffb-4612-8c29-58dc3b12db69,34174,16282,41372,KiefKo00,23618,8484,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/whd4f9mav6qqckqltqwu",,1,REG,A01,Ko,KIE106484,54683,32004b49-4510-6484-951d-66586a88866f,2022,2022,TB,218.0,28.0
2026,TB,OL,T,67.0,ACT,Luke Goedeke,Luke,Goedeke,1998-11-21,77.0,310,Central Michigan,00-0037835,,,,,,,,,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqxcnkcippzfz3mx2thm",,1,REG,A01,Luke,GOE594395,54522,3200474f-4559-4395-107c-2bd9a4a78094,2022,2022,TB,57.0,27.0
2026,TB,OL,G,72.0,ACT,Luke Haggard,Luke,Haggard,2000-01-03,79.0,305,Indiana,00-0038818,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qgucw8h7i34exiqtqunr",,1,REG,A01,Luke,HAG478445,56538,32004841-4747-8445-b6b7-7ecc9482bd96,2023,2023,,,26.0
2026,TB,OL,T,74.0,CUT,Marshall Foerner,Marshall,Foerner,,,299,,00-0040349,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkpnrika58h6vpwj9fi7",,1,REG,W03,Marshall,FOE489450,58785,3200464f-4548-9450-b3af-da96b2b9d3d5,2025,2025,,,
2026,TB,WR,WR,26.0,CUT,Matthew Henry,Matthew,Henry,,,183,,00-0041599,,,,,,,,,0,,,1,REG,W03,Matthew,HEN626514,63735,32004845-4e62-6514-7d01-a76395cd3efa,2026,2026,,,
2026,TB,DB,SS,29.0,ACT,Miles Killebrew,Miles,Killebrew,1993-05-10,74.0,222,Southern Utah State,00-0032399,2575164,4419b655-867f-436b-8233-6d45f4dfef77,29345,11091,10745,KillMi00,18033,3272,10,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mhgwr5y6ibs53msnm2gt",,1,REG,A01,Miles,KIL283492,43400,32004b49-4c28-3492-57d3-042b96cef5b8,2016,2016,DET,111.0,33.0
2026,TB,LB,OLB,59.0,RES,Mohamed Kamara,Mohamed,Kamara,2000-06-09,73.0,250,Colorado State,00-0039877,4427677,7bd0810c-c806-43b1-a793-9cd9cb33c546,,17812,97731,KamaMo00,25178,11754,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eejqngskhpqk7dalz9cq",,1,REG,R01,Mohamed,KAM316529,57279,32004b41-4d31-6529-d10b-c40ece704f5c,2024,2024,MIA,158.0,26.0
2026,TB,OL,G,64.0,CUT,Nash Hutmacher,Nash,Hutmacher,2001-05-15,76.0,310,Nebraska,00-0040420,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c86vhmlp4y152bbgy8jw",,1,REG,W03,Nash,HUT575781,58864,32004855-5457-5781-ea66-a782041748d6,2025,2025,,,25.0
2026,TB,LB,ILB,53.0,CUT,Nick Jackson,Nick,Jackson,2001-01-05,72.0,237,Iowa; Virginia,00-0040625,4568492,6a44a840-2e93-11f0-a004-9b104c40906f,,19110,98640,JackNi00,26669,13187,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v70vlurxo9qr6hv1ehsy",,1,REG,W03,Nick,JAC432215,59080,32004a41-4343-2215-6333-af34797000f5,2025,2025,,,25.0
2026,TB,OL,T,76.0,DEV,Paul Rubelt,Paul,Rubelt,2000-07-17,82.0,310,UCF,00-0041583,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhfkvrykdx4zk8wkek5b",,1,REG,P03,Paul,RUB171606,63326,32005255-4217-1606-3332-a754477c5ff7,2026,2026,,,26.0
2026,TB,TE,TE,87.0,ACT,Payne Durham,Payne,Durham,2000-06-15,77.0,255,Purdue,00-0039050,4372505,c4a8b4c9-5db8-4187-852b-9557bef8724e,40193,16720,84037,DurhPa00,24151,10227,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/emibbexzjbzvopbvo1at",,1,REG,A01,Payne,DUR344537,56036,32004455-5234-4537-ada8-3aff70e4440c,2023,2023,TB,171.0,26.0
2026,TB,DB,CB,28.0,CUT,Pepe Williams,Damarion,Williams,1998-07-15,70.0,180,Houston,00-0037984,4567480,0fbbe897-2980-4c6e-b8a4-59b43f81f605,34097,16160,100904,WillDa15,23564,8361,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmakhsdcrjdtw0psgslj",,1,REG,W03,Damarion,WIL464456,54606,32005749-4c46-4456-6514-9bad7b078f8d,2022,2022,BAL,141.0,28.0
2026,TB,DL,NT,56.0,ACT,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,1993-07-03,74.0,307,Southern Mississippi,00-0031957,2575453,d6ce0b64-9526-4983-8c3c-7f14f2918f8e,28605,10339,9650,NuneRa00,17512,2993,11,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/udm7hafj1u08xj2blkta",,1,REG,A01,Rakeem,NUN250521,42560,32004e55-4e25-0521-92d6-3fde26feb3fc,2015,2015,KC,217.0,33.0
2026,TB,DB,SS,38.0,CUT,Rashad Wisdom,Rashad,Wisdom,2001-06-06,69.0,210,Texas-San Antonio,00-0039596,4428917,,,18402,97249,WisdRa00,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqseximyfbxl2h4bqxyw",,1,REG,P01,Rashad,WIS034607,57716,32005749-5303-4607-30dc-826a3a172d0f,2024,2024,,,25.0
2026,TB,P,P,9.0,ACT,Riley Dixon,Riley,Dixon,1993-08-24,76.0,221,Syracuse,00-0032943,2577619,f45835c5-aa9e-4e32-b545-20d1e322fe8f,29462,11022,10862,DixoRi00,18144,3383,10,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wcwfdojcfj0i6y1rb5jn",,1,REG,A01,Riley,DIX641722,43517,32004449-5864-1722-3434-6401bfab8afa,2016,2016,DEN,228.0,33.0
2026,TB,DB,FS,39.0,CUT,Robert McDaniel,Robert,McDaniel,2000-10-18,74.0,207,Jackson State University; Alcorn State,00-0040319,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wcffl9rrsuj9xvhiqr8f",,1,REG,W03,Robert,MCD123593,58755,32004d43-4412-3593-bd5a-f26a7aee34b0,2025,2025,,,25.0
2026,TB,DB,CB,37.0,CUT,Roman Parodie,Roman,Parodie,,,204,,00-0040423,,,,,,,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h2y6lewccwsex4pqvx6s",,1,REG,P01,Roman,PAR617612,58867,32005041-5261-7612-ced7-0784d9fe2b55,2025,2025,,,
2026,TB,LB,OLB,3.0,ACT,Rueben Bain Jr.,Rueben,Bain,2004-09-08,75.0,263,Miami,00-0041031,4870617,,,19395,,BainRu00,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iim0v0qnfmkeonr7qkjr",,1,REG,A01,Rueben,BAI741257,62637,32004241-4974-1257-a68b-d61ea956d6c5,2026,2026,TB,15.0,21.0
2026,TB,DB,CB,26.0,DEV,Sean Murphy-Bunting,Sean,Murphy-Bunting,1997-06-19,72.0,195,Central Michigan,00-0035239,3932886,f84bf885-d6ff-4fc8-8b6e-64bb3bceb17d,31871,13648,25891,BuntSe00,21050,6060,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gzvlxusjbfstklwec0ti",,1,REG,P07,Sean,BUN571021,47822,32004255-4e57-1021-66ef-1efc8a34ff51,2019,2019,TB,39.0,29.0
2026,TB,RB,RB,44.0,ACT,Sean Tucker,Sean,Tucker,2001-10-25,70.0,210,Syracuse,00-0038951,4430871,6d616c10-f35e-11ed-b721-9b68b08a2e09,40742,16728,123056,TuckSe00,24194,9506,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wiarwjvy8p6bojlratp4",,1,REG,A01,Sean,TUC299932,56663,32005455-4329-9932-5316-9ae83817e6e1,2023,2023,,,24.0
2026,TB,DB,FS,33.0,DEV,Silas Walters,Silas,Walters,2002-07-20,73.0,194,Miami (Ohio),00-0040992,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z1jpdueha9gojh6czrzo",,1,REG,P01,Silas,WAL708757,63069,32005741-4c70-8757-fd87-b8a6559eb411,2026,2026,,,24.0
2026,TB,LB,ILB,8.0,ACT,SirVocea Dennis,SirVocea,Dennis,2000-03-09,72.0,230,Pittsburgh,00-0039049,4429511,c5a8f0e1-b5ff-4018-b4da-3676ac12207e,40194,16737,99767,DennSi00,24268,10980,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jcqpqpizmzp5fotauj38",,1,REG,A01,SirVocea,DEN402506,56018,32004445-4e40-2506-bf9a-7ab7dce4da04,2023,2023,TB,153.0,26.0
2026,TB,WR,WR,17.0,ACT,Ted Hurst III,Ted,Hurst,2004-07-02,75.0,206,Georgia State; Valdosta State,00-0041048,5220680,8e9964c2-b74c-4eb1-967b-2f82cc8f9767,,19320,187922,HursTe00,26807,13317,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmf6qmo6a2evw4feupcm",,1,REG,A01,Ted,HUR541377,62706,32004855-5254-1377-87ab-d73bb0028375,2026,2026,TB,84.0,22.0
2026,TB,WR,WR,15.0,ACT,Tez Johnson,Tez,Johnson,2002-05-18,70.0,165,Oregon; Troy,00-0040237,4608810,ad756d40-39a0-4f5c-bbf5-f31f4c3ee0a6,,18484,123709,JohnTe03,25934,12485,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ajbnpagviw0glrhf5a2e",,1,REG,A01,Tez,JOH679448,58440,32004a4f-4867-9448-4f25-4821b872e83b,2025,2025,TB,235.0,24.0
2026,TB,DL,NT,71.0,CUT,Travis Shaw,Travis,Shaw,,,342,,00-0041500,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/af1z7kzxhrg5vlmz3ic7",,1,REG,W03,Travis,SHA786436,63879,32005348-4178-6436-7b9e-a89f889bd5c9,2026,2026,,,
2026,TB,OL,T,78.0,ACT,Tristan Wirfs,Tristan,Wirfs,1999-01-24,77.0,322,Iowa,00-0036406,,,,,,,,,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1gwbrodzkkdaqlpyqml",,1,REG,A01,Tristan,WIR370129,52421,32005749-5237-0129-a756-9a5ceb881ea0,2020,2020,TB,13.0,27.0
2026,TB,DB,SS,23.0,ACT,Tykee Smith,Tykee,Smith,2001-02-18,70.0,205,Georgia; West Virginia,00-0039846,4428522,1ebc26a2-8705-4db2-b177-1b5acc21b5fa,,17770,99500,SmitTy05,25143,11705,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thib1riuixa3whhe6ohv",,1,REG,A01,Tykee,SMI765745,57210,3200534d-4976-5745-c6d9-98123ebbe683,2024,2024,TB,89.0,25.0
2026,TB,DL,NT,50.0,ACT,Vita Vea,Tevita,Vea,1995-02-05,76.0,347,Washington,00-0034773,3134362,503eb9a7-83ed-4b96-b0f2-7afe4920bde9,30982,12500,48956,VeaxVi00,19834,4969,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbumwcqqltdqv9pxkno0",,1,REG,A01,Vita,VEA065410,46081,32005645-4106-5410-5ca3-d47503c045e3,2018,2018,TB,12.0,31.0
2026,TB,DB,SS,26.0,RES,Xavier Williams,Xavier,Williams,2002-10-07,74.0,214,Cincinnati; Middle Tennessee State; UCF; Charlotte,00-0041592,,,,,,,,,0,,,1,REG,R01,Xavier,WIL577641,63888,32005749-4c57-7641-28c1-a1c8207a62d8,2026,2026,,,23.0
2026,TB,LB,OLB,57.0,DEV,Yasir Holmes,Yasir,Holmes,2002-05-06,76.0,240,Tarleton State; Frostburg State,00-0041434,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixyolsbhodr71dqhnacb",,1,REG,P01,Yasir,HOL658188,63695,3200484f-4c65-8188-a7da-b3e67e8cda6d,2026,2026,,,24.0
2026,TB,LB,OLB,0.0,ACT,Yaya Diaby,Yaya,Diaby,1999-05-30,75.0,270,Louisville,00-0039068,4686334,62a727ba-8ffd-40bd-bad7-f49bf6a2edf7,40107,17098,122705,DiabYa00,24277,10921,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bwd4lm9x9djpggqdyyhr",,1,REG,A01,YaYa,DIA051911,55947,32004449-4105-1911-562c-7d76f4e49b99,2023,2023,TB,82.0,27.0
2026,TB,DB,CB,27.0,ACT,Zyon McCollum,Zyon,McCollum,1999-05-03,74.0,200,Sam Houston State,00-0037268,4250392,76d1f310-5877-42d1-99b2-b9ab4b8d826b,34113,15943,66769,McCoZy02,23432,8384,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tx9thnuxhb2uqzbl0dgb",,1,REG,A01,Zyon,MCC496223,54622,32004d43-4349-6223-dfc9-cd33beb7fa6f,2022,2022,TB,157.0,27.0
2026,WAS,DB,CB,24.0,RET,Ahkello Witherspoon,James,Witherspoon,1995-03-21,74.0,195,Colorado; Sacramento City,00-0033783,3122630,a80f1b08-3977-48b6-97e0-5991ca26bfae,30179,12038,11821,WithAh00,18970,4124,9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ub7code8rbhomboifmob",,1,REG,R02,Ahkello,WIT145608,44878,32005749-5414-5608-c892-62ffde1da4f1,2017,2017,SF,66.0,31.0
2026,WAS,LB,MLB,51.0,DEV,Ale Kaho,Ale,Kaho,2000-04-07,74.0,230,UCLA; Alabama,00-0040318,4361090,,,19180,82646,KahoAl00,,,1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xtiv998kd4048degy4xl",,1,REG,P01,Ale,KAH674047,58754,32004b41-4867-4047-35ab-aec0b0592577,2025,2025,,,26.0
2026,WAS,DB,CB,2.0,ACT,Amik Robertson,Amik,Robertson,1998-07-06,69.0,183,Louisiana Tech,00-0036375,4239694,23525664-b547-413b-9221-b09091b90edf,32809,14709,55619,RobeAm00,22089,6896,6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/giptmuhxwq2ugaaettbg",,1,REG,A01,Amik,ROB303302,52547,3200524f-4230-3302-958f-f13960f24fcd,2020,2020,LV,139.0,28.0
2026,WAS,OL,T,71.0,ACT,Andrew Wylie,Andrew,Wylie,1994-08-19,77.0,309,Eastern Michigan,00-0033831,,,,,,,,,9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nt0zor6okfjksel1jim2",,1,REG,A01,Andrew,WYL509323,45695,32005759-4c50-9323-5039-dff2db753254,2017,2017,,,32.0
2026,WAS,WR,WR,14.0,ACT,Antonio Williams,Antonio,Williams,2004-07-14,71.0,187,Clemson,00-0041040,5081432,d80b6d95-5b56-4e52-9a19-05957961f506,,19237,156241,WillAn04,26859,13301,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noywrsgaqoqlv64c12yw",,1,REG,A01,Antonio,WIL143106,62693,32005749-4c14-3106-6d4c-8265048e714b,2026,2026,WAS,71.0,22.0
2026,WAS,QB,QB,16.0,ACT,Athan Kaliakmanis,Athan,Kaliakmanis,2003-08-20,74.0,212,Rutgers; Minnesota,00-0041117,4432722,c2490c0e-35c5-4c61-abb8-ac003a6eebac,,19368,144971,KaliAt00,26931,13557,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ahtbv63jyg8ampmyrxn9",,1,REG,A01,Athan,KAL252591,62845,32004b41-4c25-2591-d020-48f3c16b3f38,2026,2026,WAS,223.0,23.0
